Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Genus of Pedosphaeraceae,Jan_IB,0,0,0,0,0.59,0.52,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Genus of Rhodobacteraceae,Jan_IB,0,0,0,0,0.57,0.54,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Jan_B2,0,0,0.6,0.5,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Family of Flavobacteriales,Genus of Flavobacteriales,Jan_IB,0,0,0,0,0.54,0.56,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Sept_B1,0,0,0,0,0,0,0.48,0.61,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Jan_IB,0,0,0,0,0.58,0.5,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Jan_B1,0.52,0.57,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,Sept_B2,0,0,0,0,0,0,0,0,0.54,0.54,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Sept_B2,0,0,0,0,0,0,0,0,0.21,0.87,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Sept_B1,0,0,0,0,0,0,0.44,0.63,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767,Jan_IB,0,0,0,0,0.52,0.54,0,0,0,0,0
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Jan_B2,0,0,0.61,0.45,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.06
d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,Jan_IB,0,0,0,0,0.52,0.53,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Sept_B2,0,0,0,0,0,0,0,0,0.56,0.49,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Jan_IB,0,0,0,0,0.5,0.53,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Sept_B2,0,0,0,0,0,0,0,0,0.57,0.46,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Jan_B1,0.53,0.49,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.02
d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Sept_B1,0,0,0,0,0,0,0.41,0.61,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Jan_B2,0,0,0.52,0.48,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Sept_IB,0,0,0,0,0,0,0,0,0,0,1
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Jan_B2,0,0,0.46,0.54,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Sept_B2,0,0,0,0,0,0,0,0,0.54,0.46,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Sept_B1,0,0,0,0,0,0,0.76,0.23,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Jan_B2,0,0,0.49,0.5,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Jan_B1,0.45,0.53,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Sept_B2,0,0,0,0,0,0,0,0,0.51,0.46,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Genus of Rhodobacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.98
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Sept_B1,0,0,0,0,0,0,0.48,0.49,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Sept_B2,0,0,0,0,0,0,0,0,0.53,0.45,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Jan_IB,0,0,0,0,0.51,0.47,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Jan_B1,0.49,0.48,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Sept_B1,0,0,0,0,0,0,0.3,0.65,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.95
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Sept_B2,0,0,0,0,0,0,0,0,0.51,0.43,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Sept_B1,0,0,0,0,0,0,0.4,0.54,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.93
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Sept_B1,0,0,0,0,0,0,0.58,0.35,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Genus of Rhizobiales_Incertae_Sedis,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.93
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Jan_IB,0,0,0,0,0.48,0.45,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Jan_B1,0.46,0.46,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Sept_B1,0,0,0,0,0,0,0.55,0.38,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Jan_B1,0.44,0.48,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Jan_B1,0.5,0.41,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Sept_B1,0,0,0,0,0,0,0.43,0.48,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Family of Gaiellales,Genus of Gaiellales,Sept_B2,0,0,0,0,0,0,0,0,0.4,0.51,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Sept_B1,0,0,0,0,0,0,0.5,0.4,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sept_B2,0,0,0,0,0,0,0,0,0.47,0.42,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Sept_B2,0,0,0,0,0,0,0,0,0.44,0.45,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Sept_B2,0,0,0,0,0,0,0,0,0.42,0.48,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Jan_B2,0,0,0.5,0.4,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Genus of Rhizobiaceae,Sept_B1,0,0,0,0,0,0,0.51,0.37,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Jan_B1,0.39,0.49,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Sept_B1,0,0,0,0,0,0,0.39,0.48,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Sept_B1,0,0,0,0,0,0,0.41,0.45,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Jan_B2,0,0,0.43,0.44,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Sept_B1,0,0,0,0,0,0,0.55,0.31,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Sept_B1,0,0,0,0,0,0,0.46,0.4,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.86
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Genus of Acetobacteraceae,Sept_B1,0,0,0,0,0,0,0.57,0.29,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Jan_B2,0,0,0.42,0.44,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Sept_B2,0,0,0,0,0,0,0,0,0.46,0.39,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Sept_B2,0,0,0,0,0,0,0,0,0.45,0.41,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Jan_B2,0,0,0.5,0.35,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.85
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Jan_B1,0.43,0.41,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Jan_B2,0,0,0.41,0.44,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Jan_B2,0,0,0.38,0.46,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Jan_B1,0.44,0.41,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Jan_B1,0.41,0.44,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Jan_B1,0.41,0.43,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,Sept_B2,0,0,0,0,0,0,0,0,0.45,0.38,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Genus of Sphingomonadaceae,Jan_B2,0,0,0.36,0.47,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Sept_B2,0,0,0,0,0,0,0,0,0.43,0.4,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Jan_B2,0,0,0.21,0.62,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Sept_B1,0,0,0,0,0,0,0.5,0.33,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Sept_B1,0,0,0,0,0,0,0.52,0.3,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Jan_B1,0.39,0.42,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Genus of Rhizobiales_Incertae_Sedis,Jan_IB,0,0,0,0,0.41,0.4,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Jan_IB,0,0,0,0,0.45,0.36,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Jan_IB,0,0,0,0,0.37,0.42,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Genus of Pirellulaceae,Jan_IB,0,0,0,0,0.38,0.41,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Genus of Rhodospirillaceae,Jan_IB,0,0,0,0,0.4,0.39,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Jan_B2,0,0,0.42,0.37,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Sept_B1,0,0,0,0,0,0,0.54,0.26,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Sept_B2,0,0,0,0,0,0,0,0,0.36,0.43,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Sept_B2,0,0,0,0,0,0,0,0,0.41,0.37,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Sept_B2,0,0,0,0,0,0,0,0,0.41,0.36,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Sept_B1,0,0,0,0,0,0,0.35,0.43,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Sept_B2,0,0,0,0,0,0,0,0,0.41,0.36,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Sept_B2,0,0,0,0,0,0,0,0,0.36,0.41,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Sept_B1,0,0,0,0,0,0,0.42,0.35,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Genus of Rhizobiaceae,Jan_IB,0,0,0,0,0.37,0.4,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Jan_B1,0.39,0.38,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Jan_B2,0,0,0.36,0.41,0,0,0,0,0,0,0
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Jan_B1,0.35,0.41,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,Jan_IB,0,0,0,0,0.35,0.42,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Genus of Microscillaceae,Sept_B2,0,0,0,0,0,0,0,0,0.37,0.39,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Jan_B2,0,0,0.41,0.35,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Jan_B1,0.39,0.36,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Jan_B2,0,0,0.39,0.36,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Jan_B1,0.32,0.43,0,0,0,0,0,0,0,0,0
d__Bacteria,Phylum of d__Bacteria,Class of d__Bacteria,Order of d__Bacteria,Family of d__Bacteria,Genus of d__Bacteria,Jan_B1,0.46,0.28,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Jan_B1,0.38,0.37,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Sept_B2,0,0,0,0,0,0,0,0,0.43,0.31,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Jan_IB,0,0,0,0,0.42,0.32,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Jan_B2,0,0,0.39,0.35,0,0,0,0,0,0,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Sept_B1,0,0,0,0,0,0,0.29,0.45,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Jan_IB,0,0,0,0,0.37,0.36,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.59,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Genus of Saprospiraceae,Sept_B1,0,0,0,0,0,0,0.34,0.37,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Jan_B2,0,0,0.32,0.4,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Jan_B2,0,0,0.27,0.44,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Sept_B2,0,0,0,0,0,0,0,0,0.4,0.31,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Jan_B2,0,0,0.2,0.51,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Jan_IB,0,0,0,0,0.38,0.34,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Sept_B1,0,0,0,0,0,0,0.31,0.39,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Jan_B2,0,0,0.41,0.29,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Genus of Microbacteriaceae,Jan_B2,0,0,0.3,0.39,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Sept_B2,0,0,0,0,0,0,0,0,0.33,0.36,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Sept_B1,0,0,0,0,0,0,0.5,0.19,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Jan_IB,0,0,0,0,0.38,0.31,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Sept_B2,0,0,0,0,0,0,0,0,0.35,0.34,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Sept_B1,0,0,0,0,0,0,0.3,0.39,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Jan_IB,0,0,0,0,0.36,0.32,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Sept_B2,0,0,0,0,0,0,0,0,0.35,0.33,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Jan_B1,0.36,0.32,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Sept_B2,0,0,0,0,0,0,0,0,0.35,0.33,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Jan_B1,0.35,0.33,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sept_B2,0,0,0,0,0,0,0,0,0.38,0.29,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.56,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.67
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Genus of Microscillaceae,Jan_IB,0,0,0,0,0.34,0.32,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,Jan_B1,0.27,0.39,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.66
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Sept_B1,0,0,0,0,0,0,0.36,0.3,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Jan_B1,0.37,0.29,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Jan_B2,0,0,0.32,0.34,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Sept_B2,0,0,0,0,0,0,0,0,0.12,0.53,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Jan_B2,0,0,0.26,0.39,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.65
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,Jan_B2,0,0,0.27,0.38,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Sept_B1,0,0,0,0,0,0,0.43,0.22,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Jan_B1,0.29,0.36,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sept_B1,0,0,0,0,0,0,0.39,0.26,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Sept_B2,0,0,0,0,0,0,0,0,0.32,0.32,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Sept_B1,0,0,0,0,0,0,0.21,0.43,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Sept_B1,0,0,0,0,0,0,0.41,0.23,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Jan_B1,0.35,0.29,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,Jan_IB,0,0,0,0,0.34,0.3,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Genus of Gallionellaceae,Jan_B2,0,0,0.27,0.37,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.63
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Jan_B2,0,0,0.21,0.42,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Jan_B1,0.26,0.37,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Jan_B1,0.33,0.29,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Genus of Microbacteriaceae,Sept_B2,0,0,0,0,0,0,0,0,0.29,0.34,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Jan_B2,0,0,0.27,0.36,0,0,0,0,0,0,0
